41,1500116.7599999884
11,1496556.0199999842
49,1494703.149999984
44,1493356.4999999881
4,1492571.1699999764
37,1489346.5399999905
35,1486622.2999999933
8,1486432.8999999897
17,1484028.1899999864
19,1481150.2299999865
