1035	1968289.0399999598
1072	1884028.250000052
1174	1851457.1800000097
1199	1788582.2899999865
1019	1592031.5400000007
1164	1542189.6199999666
1037	1427599.6699999927
1159	1419938.190000002
1078	1403360.739999981
1065	1383637.8499999878
